gene,logFC_edgeR,p_edgeR,FDR_edgeR
ENSG00000198183,-3.6352936222832968,0.12481113583774606,0.9999988525496899
ENSG00000121060,1.277916321019589,0.12483748046707746,0.9999988525496899
ENSG00000159871,-2.7997984564689258,0.12484363167036076,0.9999988525496899
ENSG00000175548,-1.9084470698509899,0.12484942259911841,0.9999988525496899
ENSG00000278705,7.482110243400497,0.12517888538304237,0.9999988525496899
ENSG00000115267,1.6337445087376914,0.1252025747647516,0.9999988525496899
ENSG00000277639,7.699798914161419,0.12531188137851926,0.9999988525496899
ENSG00000177613,-1.8539956690647206,0.12533103462498962,0.9999988525496899
ENSG00000114735,-1.3171040520574773,0.1254566783397454,0.9999988525496899
ENSG00000074211,-7.7359677373802445,0.12553307941376304,0.9999988525496899
ENSG00000102595,-1.2742227257988552,0.12564646761486659,0.9999988525496899
ENSG00000018869,-1.85364018837446,0.12565660765075223,0.9999988525496899
ENSG00000072422,2.099041711373469,0.12569685309050413,0.9999988525496899
ENSG00000106524,-1.2906482203052065,0.12583383279377552,0.9999988525496899
ENSG00000145990,6.097949221299105,0.12584710098295065,0.9999988525496899
ENSG00000163938,-1.2369387907038656,0.12598774185290706,0.9999988525496899
ENSG00000085185,1.9222877365906188,0.125999226128141,0.9999988525496899
ENSG00000197943,1.5602893455712816,0.12600423889097917,0.9999988525496899
ENSG00000070476,-2.0233093994237668,0.12604338563360848,0.9999988525496899
ENSG00000110721,-1.3834301254903596,0.12618633235333443,0.9999988525496899
ENSG00000163026,-1.5635555649414004,0.12624725382930888,0.9999988525496899
ENSG00000125834,-1.5855313940536107,0.12674263453370166,0.9999988525496899
ENSG00000122417,-1.4021223548947286,0.12687585986091146,0.9999988525496899
ENSG00000048740,-2.3776979382073544,0.12690023319216323,0.9999988525496899
ENSG00000188910,1.9783438334970667,0.12692654210607235,0.9999988525496899
ENSG00000264364,2.3233962835897453,0.12703390710980939,0.9999988525496899
ENSG00000196378,1.8422062928950906,0.1272819530517906,0.9999988525496899
ENSG00000084710,-3.47688771509989,0.1273120597419954,0.9999988525496899
ENSG00000165633,-3.404901815252755,0.12744237806269465,0.9999988525496899
ENSG00000112339,-1.2042075961530696,0.12747827911590434,0.9999988525496899
ENSG00000104885,-1.7485557346971068,0.12748001405209355,0.9999988525496899
ENSG00000151693,-2.102593301974564,0.12762172945733263,0.9999988525496899
ENSG00000123104,-1.483320452583954,0.12773732793399245,0.9999988525496899
ENSG00000166881,-1.8751344557353917,0.1279831181784306,0.9999988525496899
ENSG00000136630,-5.637528869182656,0.1281256949631481,0.9999988525496899
ENSG00000010539,-1.9319838626566899,0.1281540148721109,0.9999988525496899
ENSG00000184949,-2.872180333776632,0.1284875799502902,0.9999988525496899
ENSG00000163608,-1.2688046416127363,0.12869889546683325,0.9999988525496899
ENSG00000184454,-1.2323039640954103,0.1287889201848839,0.9999988525496899
ENSG00000174996,-1.985557554177765,0.12883048565872046,0.9999988525496899
ENSG00000163281,-1.3203021696243589,0.1288811177448235,0.9999988525496899
ENSG00000099899,1.2343725490145008,0.12904434595622677,0.9999988525496899
ENSG00000184205,-1.401964972385146,0.1290681386751313,0.9999988525496899
ENSG00000163249,-2.3746177261513903,0.1290764894240165,0.9999988525496899
ENSG00000171163,1.8605089265130037,0.12908376118521048,0.9999988525496899
ENSG00000167130,-1.6924882932394945,0.12908508712712377,0.9999988525496899
ENSG00000124939,-1.582877219263573,0.12931847232816693,0.9999988525496899
ENSG00000095383,1.6656468764866834,0.12937182344849812,0.9999988525496899
ENSG00000173511,-2.33994578019451,0.1293945780132058,0.9999988525496899
ENSG00000011198,-1.3132168955814263,0.12942453455010558,0.9999988525496899
ENSG00000015153,1.7147256425540152,0.12944416060004882,0.9999988525496899
ENSG00000099834,3.1316301255560357,0.12958817767299746,0.9999988525496899
ENSG00000182141,-1.7475580670260455,0.1296422386405394,0.9999988525496899
ENSG00000197362,2.0108347563967333,0.12965745302552167,0.9999988525496899
ENSG00000063015,-2.363569439824125,0.13011799485744635,0.9999988525496899
ENSG00000186272,3.2382398781880575,0.1302771871180522,0.9999988525496899
ENSG00000101493,-2.128804442352161,0.1305418819099995,0.9999988525496899
ENSG00000137171,1.794930203139833,0.13056101225713374,0.9999988525496899
ENSG00000179715,1.6754600080364124,0.13058445114278425,0.9999988525496899
ENSG00000176714,-3.8694636009150716,0.13075564666186712,0.9999988525496899
ENSG00000049192,-3.9904730856416593,0.1309398556635833,0.9999988525496899
ENSG00000104687,-1.2259727852378863,0.1309612082085746,0.9999988525496899
ENSG00000054392,-1.392696567489726,0.13110386987062567,0.9999988525496899
ENSG00000164087,-2.3485891428926866,0.1316629264690406,0.9999988525496899
ENSG00000110318,-2.6210377959587805,0.1318826387440312,0.9999988525496899
ENSG00000196632,-4.302103973412911,0.13191337741996276,0.9999988525496899
ENSG00000123607,-2.4295303670087693,0.1319675311936823,0.9999988525496899
ENSG00000187908,-1.2269447082525309,0.1323295124640992,0.9999988525496899
ENSG00000108061,-1.187719214280185,0.13233956653230458,0.9999988525496899
ENSG00000204396,2.0750477164255527,0.1323608414470325,0.9999988525496899
ENSG00000131187,1.6980098289523557,0.13237810994250498,0.9999988525496899
ENSG00000196365,1.2938060302473187,0.13241258696810668,0.9999988525496899
ENSG00000221968,1.8055841509681214,0.1325680283636207,0.9999988525496899
ENSG00000281106,2.645863300948674,0.13258503194653776,0.9999988525496899
ENSG00000153395,-1.2986095353849498,0.13264402950678425,0.9999988525496899
ENSG00000128000,2.0340603605140113,0.13298939146559652,0.9999988525496899
ENSG00000181616,7.323711986715586,0.13303006215409374,0.9999988525496899
ENSG00000204899,-1.2437547671832352,0.13308219000665883,0.9999988525496899
ENSG00000163611,-2.8567896449668804,0.13328950834426145,0.9999988525496899
ENSG00000104055,-2.8905235797053677,0.13349976615155523,0.9999988525496899
ENSG00000119509,1.7293559013592308,0.1336063058905545,0.9999988525496899
ENSG00000169221,-2.031342970905883,0.13360986270614864,0.9999988525496899
ENSG00000099725,-2.38484634048809,0.13361867550051476,0.9999988525496899
ENSG00000198040,-1.3102406820384338,0.13392408004329523,0.9999988525496899
ENSG00000187244,2.1024306932396213,0.13399344437961125,0.9999988525496899
ENSG00000235098,1.2688176863693572,0.13407812661827953,0.9999988525496899
ENSG00000170242,-1.1697271226467993,0.134086116833494,0.9999988525496899
ENSG00000135953,-1.5669714188854906,0.13415015529306135,0.9999988525496899
ENSG00000148396,1.4112886609305604,0.13449103747222496,0.9999988525496899
ENSG00000197134,1.9820000905168824,0.13453445438069767,0.9999988525496899
ENSG00000168152,2.167922302545942,0.13459334390929556,0.9999988525496899
ENSG00000109381,-1.529356926986005,0.13468724028990903,0.9999988525496899
ENSG00000111875,-1.2504552711285406,0.13475889047936657,0.9999988525496899
ENSG00000257591,-3.236120405453022,0.13506239059680533,0.9999988525496899
ENSG00000123352,1.4288980030186569,0.13508994254570825,0.9999988525496899
ENSG00000176046,1.1208710234220156,0.1351083561537288,0.9999988525496899
ENSG00000100767,-2.2322099018214567,0.13517702588322109,0.9999988525496899
ENSG00000116205,-1.4221116355201717,0.13520565232653917,0.9999988525496899
ENSG00000164220,7.6222772123637865,0.13528358786233505,0.9999988525496899
ENSG00000065150,-1.421844248688588,0.13535237211028053,0.9999988525496899
ENSG00000143294,1.5198586586186218,0.13538745321253706,0.9999988525496899
ENSG00000117543,-1.8718464780632955,0.1353913180126167,0.9999988525496899
ENSG00000114573,-1.1852544989906273,0.13542041421034876,0.9999988525496899
ENSG00000111879,-4.556982305984247,0.13568346869305825,0.9999988525496899
ENSG00000151388,7.700658986710522,0.13572143961112448,0.9999988525496899
ENSG00000100297,1.3370768464017808,0.13582678258788602,0.9999988525496899
ENSG00000079387,2.2734137632311113,0.13595323122832442,0.9999988525496899
ENSG00000106263,1.691775691029041,0.13607744309518668,0.9999988525496899
ENSG00000090924,-2.186299538324489,0.13621512802311853,0.9999988525496899
ENSG00000118620,-1.2686522258190813,0.13636468900341972,0.9999988525496899
ENSG00000137491,-3.850200854012162,0.1365559582009809,0.9999988525496899
ENSG00000072832,2.613700614625905,0.13685591993632515,0.9999988525496899
ENSG00000143994,-5.648618258112193,0.1369483981016696,0.9999988525496899
ENSG00000144468,-1.3330127962247798,0.13702374416814367,0.9999988525496899
ENSG00000129151,-3.180413255140227,0.13723101250325595,0.9999988525496899
ENSG00000197323,-1.9612669026655352,0.1375583895767968,0.9999988525496899
ENSG00000118004,-3.278013628988859,0.1377372100685962,0.9999988525496899
ENSG00000176222,-5.4641108206422,0.1377893290725632,0.9999988525496899
ENSG00000214756,-2.5361844257709456,0.13780693405651126,0.9999988525496899
ENSG00000122376,-1.3958473435276721,0.1378274909767203,0.9999988525496899
ENSG00000196456,3.880538017013412,0.13800579224984172,0.9999988525496899
ENSG00000050628,3.088869546392086,0.13802897939525782,0.9999988525496899
ENSG00000188641,-1.5676100087993448,0.13821624749687192,0.9999988525496899
ENSG00000132746,-1.9566256957483112,0.1383044082688329,0.9999988525496899
ENSG00000089327,1.197866672603095,0.1383328001891343,0.9999988525496899
ENSG00000164344,-2.377695280704436,0.13872837403966917,0.9999988525496899
ENSG00000101134,-1.4367245342395316,0.13903522093442727,0.9999988525496899
ENSG00000183281,-2.6414100492700494,0.13924538157889843,0.9999988525496899
ENSG00000164741,1.8126784267932539,0.1392733572593433,0.9999988525496899
ENSG00000119927,1.8566061505578833,0.13943863870885603,0.9999988525496899
ENSG00000087266,1.4910313982534322,0.13952920899949486,0.9999988525496899
ENSG00000253710,1.3906498417878208,0.13970472419402744,0.9999988525496899
ENSG00000167548,-1.4341768570290652,0.13972033355871563,0.9999988525496899
ENSG00000162639,1.9398439188543535,0.1397861043808776,0.9999988525496899
ENSG00000120071,1.434175876987141,0.14004928074416312,0.9999988525496899
ENSG00000108852,-2.4086659783337825,0.140080797154404,0.9999988525496899
ENSG00000072840,-2.381178344281046,0.14020744817215333,0.9999988525496899
ENSG00000181690,2.4306581263093126,0.1402493002798692,0.9999988525496899
ENSG00000136688,-2.6844743283700123,0.1405154706506829,0.9999988525496899
ENSG00000146233,1.5885492150840765,0.14061766393953382,0.9999988525496899
ENSG00000179674,-1.8465370089232882,0.14064747718408518,0.9999988525496899
ENSG00000189369,-1.3499881992446663,0.14124990261817996,0.9999988525496899
ENSG00000165271,-1.6471072121478598,0.14140154621427647,0.9999988525496899
ENSG00000139117,-1.6786637268054245,0.1414067608910557,0.9999988525496899
ENSG00000150764,-1.3021445297236067,0.14174816446053073,0.9999988525496899
ENSG00000255561,-1.9846250451033076,0.14180422112964103,0.9999988525496899
ENSG00000159214,1.5251841664091617,0.14209500047310708,0.9999988525496899
ENSG00000089123,-1.33361735450232,0.14233458308277927,0.9999988525496899
ENSG00000196455,-1.5934315569928152,0.14243810787721264,0.9999988525496899
ENSG00000100867,-2.643765682701388,0.14250987610645865,0.9999988525496899
ENSG00000150893,-1.9681396656075894,0.1425131239862441,0.9999988525496899
ENSG00000102053,4.637205364460617,0.14254673041925947,0.9999988525496899
ENSG00000075945,-1.1464081786652618,0.1426974018545321,0.9999988525496899
ENSG00000146243,2.3162510767474225,0.14269788612596312,0.9999988525496899
ENSG00000116991,-2.582074018955641,0.142736808073523,0.9999988525496899
ENSG00000136114,-6.986761718928092,0.14288046666020374,0.9999988525496899
ENSG00000153896,-1.867886962960736,0.1429193213037744,0.9999988525496899
ENSG00000121406,-2.12285728452566,0.14314026251661957,0.9999988525496899
ENSG00000149346,-1.8620439299864595,0.14318702564430513,0.9999988525496899
ENSG00000170959,-3.81433517660595,0.1432537215967228,0.9999988525496899
ENSG00000174500,-7.3037276721725,0.14326408041247846,0.9999988525496899
ENSG00000049283,-1.7372251470150621,0.14329800851949548,0.9999988525496899
ENSG00000204842,-1.2957546324849731,0.14341045180910356,0.9999988525496899
ENSG00000126458,1.3764617647655404,0.14349275331274597,0.9999988525496899
ENSG00000257950,-3.1103976549145016,0.1434961038464244,0.9999988525496899
ENSG00000125398,-1.3865460824144966,0.14350845873760232,0.9999988525496899
ENSG00000130751,2.6691609470601128,0.14360830551384235,0.9999988525496899
ENSG00000171044,5.110884969612334,0.14380400587902048,0.9999988525496899
ENSG00000160188,1.8845144961521285,0.14398399774083784,0.9999988525496899
ENSG00000177853,-1.5328942036997424,0.14400403089992383,0.9999988525496899
ENSG00000189164,-1.959460419715376,0.14418657422897674,0.9999988525496899
ENSG00000162543,1.4596001526139355,0.14419977515451393,0.9999988525496899
ENSG00000165259,-1.4356448138691336,0.14421601048919647,0.9999988525496899
ENSG00000183520,1.2282819494805757,0.14423586163458021,0.9999988525496899
ENSG00000173267,2.041463316447691,0.14483219865198385,0.9999988525496899
ENSG00000153560,-2.6262463378629035,0.14483713365264325,0.9999988525496899
ENSG00000071967,-2.4624101998176626,0.1449345008894279,0.9999988525496899
ENSG00000070371,2.1870279704850013,0.1450925924438816,0.9999988525496899
ENSG00000113946,2.26928066448308,0.14520802084550524,0.9999988525496899
ENSG00000183579,-2.5490561930825004,0.14533483999267086,0.9999988525496899
ENSG00000177946,1.3410993485454517,0.14539794330379316,0.9999988525496899
ENSG00000125148,1.1317806453884334,0.1454005365589163,0.9999988525496899
ENSG00000181754,-2.0502936948745565,0.14551205615985213,0.9999988525496899
ENSG00000080200,1.560488487632711,0.14556322216266912,0.9999988525496899
ENSG00000142677,-1.5993594115899497,0.14580253227932283,0.9999988525496899
ENSG00000130226,2.20674524238954,0.14609599410934657,0.9999988525496899
ENSG00000178685,1.2999191612321779,0.14609682350028264,0.9999988525496899
ENSG00000066044,-1.3110289010424865,0.14612893431425827,0.9999988525496899
ENSG00000169762,-2.1486342244949155,0.14623666931554,0.9999988525496899
ENSG00000215114,-1.144747723857104,0.14628782558296288,0.9999988525496899
ENSG00000173212,-5.6652945308833775,0.14641843801804325,0.9999988525496899
ENSG00000185792,-4.869442381013137,0.146638166749038,0.9999988525496899
ENSG00000168944,2.0134425852026516,0.14714120604035238,0.9999988525496899
ENSG00000173894,-3.1254738121256653,0.14720164834728566,0.9999988525496899
ENSG00000173557,2.919387803491834,0.14729948069697799,0.9999988525496899
ENSG00000054523,-1.2965133549196726,0.14735453348488542,0.9999988525496899
ENSG00000204397,1.4581424749976188,0.14756702849621486,0.9999988525496899
ENSG00000156381,-1.5997947954518261,0.14777753510700037,0.9999988525496899
ENSG00000123405,7.42473376021378,0.14792606035237568,0.9999988525496899
ENSG00000174099,-2.3649220695126627,0.14795069060337082,0.9999988525496899
ENSG00000100697,-1.487484892907163,0.1479897276950542,0.9999988525496899
ENSG00000109320,1.2875299684681527,0.14805884190047242,0.9999988525496899
ENSG00000185619,-1.3013690100546382,0.1480832760910848,0.9999988525496899
ENSG00000141179,1.2475350864173385,0.14811156668977768,0.9999988525496899
ENSG00000111305,7.631033489028886,0.1481400101720784,0.9999988525496899
ENSG00000169347,-1.8186818275016126,0.14836661007520596,0.9999988525496899
ENSG00000163946,-1.3365428344888954,0.14837910680571936,0.9999988525496899
ENSG00000162949,-2.5564580739012617,0.14857380537570458,0.9999988525496899
ENSG00000113721,-1.4313253941728123,0.1486234824976528,0.9999988525496899
ENSG00000101557,-1.1761821703242723,0.14866153440614974,0.9999988525496899
ENSG00000185813,1.2707823083920007,0.14888077905565167,0.9999988525496899
ENSG00000170142,-1.8595045308533782,0.14930734045516914,0.9999988525496899
ENSG00000083093,-1.9863618155373068,0.1493147179628218,0.9999988525496899
ENSG00000114554,1.9828174153963,0.14939288093892247,0.9999988525496899
ENSG00000177469,-1.5353083479858558,0.14939976671517316,0.9999988525496899
ENSG00000213417,2.435501559789131,0.14944997027829907,0.9999988525496899
ENSG00000183960,-2.688696025714098,0.14953274891778304,0.9999988525496899
ENSG00000137760,-3.4848542284878308,0.14958754956251022,0.9999988525496899
ENSG00000186510,2.174415181712951,0.14967329227001183,0.9999988525496899
ENSG00000172840,-1.6114791610688484,0.1497581771463605,0.9999988525496899
ENSG00000164715,1.2828283991177718,0.14980324624324354,0.9999988525496899
ENSG00000187792,2.2383531192417476,0.14980352000194255,0.9999988525496899
ENSG00000183943,-1.9471076912923122,0.14980672419814514,0.9999988525496899
ENSG00000125872,-2.307256415479808,0.14988615557574697,0.9999988525496899
ENSG00000205336,-1.2891954232708085,0.14990345194122526,0.9999988525496899
ENSG00000198521,-1.2314242581017554,0.15004465200641137,0.9999988525496899
ENSG00000181218,2.59754018124286,0.1501233801470633,0.9999988525496899
ENSG00000105447,1.1398701127508613,0.15018950798773503,0.9999988525496899
ENSG00000213672,-1.4823125449878876,0.15022343943153418,0.9999988525496899
ENSG00000196859,2.4975636512536705,0.15024856327938896,0.9999988525496899
ENSG00000169991,2.719022158572966,0.15035603439920733,0.9999988525496899
ENSG00000019102,-2.2175327328791745,0.15039189752280557,0.9999988525496899
ENSG00000122852,-5.208348240271638,0.15053828919119655,0.9999988525496899
ENSG00000101190,-4.837341923277239,0.150551262049613,0.9999988525496899
ENSG00000120057,-2.731730059333743,0.150643442875623,0.9999988525496899
ENSG00000196588,1.1044082041536745,0.15066322657956677,0.9999988525496899
ENSG00000164675,-2.5254321011816487,0.15077335238952078,0.9999988525496899
ENSG00000092148,-1.1983774776322784,0.15089740734151091,0.9999988525496899
ENSG00000150977,1.3998956411189134,0.15104233453929444,0.9999988525496899
ENSG00000128266,-2.581157076366046,0.15106086573004587,0.9999988525496899
ENSG00000143443,1.329259270158251,0.1510918850802571,0.9999988525496899
ENSG00000091127,-2.439948054763523,0.15116988263885223,0.9999988525496899
ENSG00000198300,2.43320185615399,0.1514594750586061,0.9999988525496899
ENSG00000121903,1.8025021006633226,0.1516208815702751,0.9999988525496899
ENSG00000163794,-4.791130007982984,0.15181350028321533,0.9999988525496899
ENSG00000183914,-2.3011267124977457,0.15200959203051462,0.9999988525496899
ENSG00000170946,-2.16917113701006,0.1521618179630627,0.9999988525496899
ENSG00000176383,-3.414917518063743,0.1522209444217204,0.9999988525496899
ENSG00000169184,1.8207821393088597,0.15223271498538105,0.9999988525496899
ENSG00000138744,1.2389256636843682,0.15243147287209083,0.9999988525496899
ENSG00000169981,-1.7163528390867442,0.15253974692339686,0.9999988525496899
ENSG00000128872,1.8745616382698724,0.1526159420295896,0.9999988525496899
ENSG00000122779,-3.3378276957265385,0.15272839943025018,0.9999988525496899
ENSG00000198088,1.4698908774087602,0.15273820305152222,0.9999988525496899
ENSG00000157873,1.2282868909844513,0.15306487123346058,0.9999988525496899
ENSG00000089041,3.717364015986299,0.15314557431743925,0.9999988525496899
ENSG00000213339,1.5773950244641046,0.15330629969514242,0.9999988525496899
ENSG00000010072,1.4741193774227639,0.1533464726808937,0.9999988525496899
ENSG00000134815,1.9912123090135325,0.15345243785242263,0.9999988525496899
ENSG00000083720,1.5022325582489824,0.15352102524623215,0.9999988525496899
ENSG00000105656,-1.5467041560094346,0.1536169276177663,0.9999988525496899
ENSG00000111540,-1.3550936870892067,0.15362119267287846,0.9999988525496899
ENSG00000176542,1.3594304963054396,0.15365462070224087,0.9999988525496899
ENSG00000177311,-1.177578267022976,0.15416982917548452,0.9999988525496899
ENSG00000197496,-1.3320426093289446,0.1544099922144251,0.9999988525496899
ENSG00000048991,-2.2026139963542426,0.15443939905741388,0.9999988525496899
ENSG00000187210,3.5755449438834046,0.15444418228471332,0.9999988525496899
ENSG00000180901,3.771114821614975,0.15469103230180167,0.9999988525496899
ENSG00000203697,-2.775950580901737,0.1547087202347779,0.9999988525496899
ENSG00000139190,-2.4477176114334136,0.1547144576419174,0.9999988525496899
ENSG00000125351,-1.3916034628864589,0.15479520176411735,0.9999988525496899
ENSG00000128656,-2.3484571661873663,0.15483528844544678,0.9999988525496899
ENSG00000107796,-1.9196827850126024,0.15489150284462633,0.9999988525496899
ENSG00000142621,7.610902217410866,0.15493338783962515,0.9999988525496899
ENSG00000152990,-1.7668610609642146,0.15521391524742434,0.9999988525496899
ENSG00000116830,1.6620398353868073,0.15542989147172656,0.9999988525496899
ENSG00000169375,-1.3264548776040173,0.15569698210090652,0.9999988525496899
ENSG00000106336,-3.1456886427403052,0.15593949316858172,0.9999988525496899
ENSG00000134668,-2.736749977520848,0.1559858380875099,0.9999988525496899
ENSG00000119865,-2.0792835714184816,0.1564173769916678,0.9999988525496899
ENSG00000138678,-3.2914433305972617,0.156436117496409,0.9999988525496899
ENSG00000185404,1.2450907867542436,0.1564906258052456,0.9999988525496899
ENSG00000126790,1.6456218564922045,0.15651477691964155,0.9999988525496899
ENSG00000197016,1.8118304606203897,0.15658344779854466,0.9999988525496899
ENSG00000139182,-2.118290053564347,0.15682293605699327,0.9999988525496899
ENSG00000215883,-2.6631598196792594,0.15710113034415887,0.9999988525496899
ENSG00000183814,1.8442138817843408,0.15730644226215773,0.9999988525496899
ENSG00000077264,1.3843708117074343,0.1573451286910662,0.9999988525496899
ENSG00000115286,1.121860801167567,0.1574233701988312,0.9999988525496899
ENSG00000136235,1.840745420290541,0.1575505184695153,0.9999988525496899
ENSG00000188785,-1.6667483149386917,0.15788005089577906,0.9999988525496899
ENSG00000039560,-1.2248548021714631,0.15788842427050448,0.9999988525496899
ENSG00000071655,1.6223826562837096,0.15793272843746672,0.9999988525496899
ENSG00000196876,-2.7504142816388666,0.15806126908512327,0.9999988525496899
ENSG00000215251,-1.2431862162052012,0.15807746608518805,0.9999988525496899
ENSG00000111711,-1.1358210408314808,0.15822864076113993,0.9999988525496899
ENSG00000075618,-5.11625791152628,0.15829553672033436,0.9999988525496899
ENSG00000151490,-7.724512018176581,0.15842989447560718,0.9999988525496899
ENSG00000198556,2.0522458671901687,0.15845439024391628,0.9999988525496899
ENSG00000242221,-3.3742605419416605,0.15885836979040846,0.9999988525496899
ENSG00000166822,-1.267428484555162,0.15887266564930538,0.9999988525496899
ENSG00000135604,-1.6233740255730804,0.15890596537724383,0.9999988525496899
ENSG00000153933,-1.965576170625256,0.15892034992018095,0.9999988525496899
ENSG00000176783,1.461718720798038,0.1591178421413827,0.9999988525496899
ENSG00000100413,1.3521249869442862,0.15919101699144947,0.9999988525496899
ENSG00000212724,2.193047326633124,0.15920344895208202,0.9999988525496899
ENSG00000109743,-3.033306024621108,0.15928922544039426,0.9999988525496899
ENSG00000256525,-2.740797160446075,0.15950195677132556,0.9999988525496899
ENSG00000175535,-1.3309722954518073,0.15955322611839837,0.9999988525496899
ENSG00000251369,1.780063464259182,0.15973774116521847,0.9999988525496899
ENSG00000144843,2.0108004747027715,0.1599001616383805,0.9999988525496899
ENSG00000178338,2.012529053299128,0.16010097992764152,0.9999988525496899
ENSG00000100095,2.6520911830332388,0.16017106030732237,0.9999988525496899
ENSG00000215012,-1.407778768892988,0.16021439166148704,0.9999988525496899
ENSG00000112561,-2.22285521092602,0.1604500302171139,0.9999988525496899
ENSG00000101955,-2.9921700263960695,0.16055289479175366,0.9999988525496899
ENSG00000158825,2.1588156413864175,0.16077331153201785,0.9999988525496899
ENSG00000273802,-2.57835225845241,0.16083108655016456,0.9999988525496899
ENSG00000276045,-1.6079404919921045,0.16083821366648293,0.9999988525496899
ENSG00000183067,7.397107887038651,0.16094972268937432,0.9999988525496899
ENSG00000123836,-1.3212828794949532,0.16097129008683422,0.9999988525496899
ENSG00000055332,1.1921263131023996,0.16109421388002074,0.9999988525496899
ENSG00000171016,1.7629431169164764,0.16122285972076555,0.9999988525496899
ENSG00000141446,1.2474790537690692,0.16134379301599497,0.9999988525496899
ENSG00000283154,7.016898845490605,0.16138241894247576,0.9999988525496899
ENSG00000184916,-2.2730581608960243,0.16147116099495948,0.9999988525496899
ENSG00000076650,-1.9358428025564551,0.16156957265727945,0.9999988525496899
ENSG00000166923,-2.2933702717045814,0.16157126727810017,0.9999988525496899
ENSG00000180573,1.4507729695360152,0.16169832911681606,0.9999988525496899
ENSG00000158473,2.2666970509636513,0.16184829131195586,0.9999988525496899
ENSG00000179583,1.9789379940001204,0.16189404996697399,0.9999988525496899
ENSG00000163701,1.5390012052974216,0.1619420701991537,0.9999988525496899
ENSG00000177453,7.3971940314888,0.16200826569400878,0.9999988525496899
ENSG00000026559,7.4798003150320564,0.16210678773528361,0.9999988525496899
ENSG00000196465,1.2911492505231774,0.16224371586876504,0.9999988525496899
ENSG00000027075,-1.672999795777987,0.16235344919774553,0.9999988525496899
ENSG00000178404,-3.0648788057180156,0.16237117403275025,0.9999988525496899
ENSG00000198125,-1.6799064951902327,0.16245761021234673,0.9999988525496899
ENSG00000180881,-7.8458213825634475,0.16265845443811486,0.9999988525496899
ENSG00000196811,2.8118307105223503,0.16267207320253865,0.9999988525496899
ENSG00000172893,-1.1523056164259848,0.1626860193887857,0.9999988525496899
ENSG00000010610,-3.524204798659081,0.16274089665152947,0.9999988525496899
ENSG00000170325,2.2010121076072546,0.16292100532082943,0.9999988525496899
ENSG00000164877,-1.7934988549440105,0.16296250110410704,0.9999988525496899
ENSG00000089094,-1.783253687866522,0.16297447093074907,0.9999988525496899
ENSG00000113318,-1.3416853606681043,0.16301499614306553,0.9999988525496899
ENSG00000033122,2.869493829665234,0.16306871165219194,0.9999988525496899
ENSG00000165802,-1.9844237176337443,0.16313352945463094,0.9999988525496899
ENSG00000175787,2.0518264391691057,0.1631394841668511,0.9999988525496899
ENSG00000188986,-2.195857100664741,0.16317847377074157,0.9999988525496899
ENSG00000101109,-1.3914610514786419,0.16331283134483326,0.9999988525496899
ENSG00000114279,2.957706798756772,0.1634914826938919,0.9999988525496899
ENSG00000145431,-1.51336983481727,0.16369182198415078,0.9999988525496899
ENSG00000156463,1.6335759957731317,0.16372338280450674,0.9999988525496899
ENSG00000198841,1.9038105575765851,0.16389018311842357,0.9999988525496899
ENSG00000261150,4.003486143093716,0.1641276498618809,0.9999988525496899
ENSG00000162298,1.1059166277827615,0.16430556527891607,0.9999988525496899
ENSG00000167272,1.149181376728322,0.16436844322525318,0.9999988525496899
ENSG00000152104,-1.3553870135013002,0.16438582492161113,0.9999988525496899
ENSG00000153404,-5.07692893735933,0.16452657940893795,0.9999988525496899
ENSG00000160959,1.1401951990862798,0.164543500551327,0.9999988525496899
ENSG00000138101,1.3335301954283474,0.16456767334283626,0.9999988525496899
ENSG00000204815,7.670417270494109,0.16460096029352628,0.9999988525496899
ENSG00000123609,1.1642827440574746,0.16480390935671094,0.9999988525496899
ENSG00000167555,-1.3135095970258337,0.16481769383994438,0.9999988525496899
ENSG00000151304,1.2861628565501757,0.16482941045823069,0.9999988525496899
ENSG00000197818,-1.4540115594563459,0.16519331161659823,0.9999988525496899
ENSG00000138138,-1.1130591908702199,0.165217666702819,0.9999988525496899
ENSG00000133424,-1.5103360857185484,0.16522159315197035,0.9999988525496899
ENSG00000080819,3.861121682898931,0.16524518748770137,0.9999988525496899
ENSG00000197951,-1.8646313185911196,0.16562456830748237,0.9999988525496899
ENSG00000165490,-4.582568454551768,0.16562495527878257,0.9999988525496899
ENSG00000166068,-1.7107193640455087,0.16569339966397606,0.9999988525496899
ENSG00000108306,-1.3466339081386485,0.16585148953804116,0.9999988525496899
ENSG00000166398,-1.4862431094097959,0.16599923831334873,0.9999988525496899
ENSG00000104953,-1.536906776225732,0.16605708729858226,0.9999988525496899
ENSG00000160949,1.7369100064050793,0.16630798283577847,0.9999988525496899
ENSG00000277632,2.3358570100716585,0.16654011363564067,0.9999988525496899
ENSG00000204859,1.3040470595093814,0.1667160139678484,0.9999988525496899
ENSG00000205929,-2.876353075929629,0.1671251650161561,0.9999988525496899
ENSG00000063046,-1.124117307528503,0.1671681649481189,0.9999988525496899
ENSG00000145088,-1.9539549371151255,0.16730748035748516,0.9999988525496899
ENSG00000174579,1.5801317019152101,0.16769090409054432,0.9999988525496899
ENSG00000108474,1.2997912238411957,0.16792981085253192,0.9999988525496899
ENSG00000078177,-2.1208362324805026,0.16796622507228157,0.9999988525496899
